USER,COURSE_ID,SCORE
1547726,BD0121EN,48.0
1547726,DB0151EN,48.0
1547726,BD0101EN,48.0
1547726,GPXX0M6UEN,48.0
1547726,GPXX097UEN,48.0
1547726,excourse03,48.0
1547726,excourse05,48.0
1547726,excourse10,48.0
1547726,excourse31,48.0
1547726,excourse42,48.0
1547726,excourse70,48.0
1547726,excourse71,48.0
1547726,excourse72,63.0
1547726,excourse73,63.0
1548943,RP0105EN,48.0
1548943,TMP0105EN,48.0
1548943,excourse72,48.0
1548943,excourse73,48.0
1549204,RP0105EN,63.0
1549204,BD0145EN,51.0
1549204,TMP0105EN,57.0
1549204,BD0212EN,57.0
1549204,SC0103EN,57.0
1549204,BD0143EN,51.0
1549204,TA0106EN,51.0
1549204,BD0121EN,51.0
1549204,GPXX0M6UEN,51.0
1549204,GPXX097UEN,51.0
1549204,excourse03,51.0
1549204,excourse04,45.0
1549204,excourse05,51.0
1549204,excourse06,45.0
1549204,excourse10,51.0
1549204,excourse31,51.0
1549204,excourse42,51.0
1549204,excourse70,51.0
1549204,excourse71,51.0
1549204,excourse72,57.0
1549204,excourse73,57.0
1550855,RP0105EN,45.0
1550855,TMP0105EN,45.0
1550855,excourse72,45.0
1550855,excourse73,45.0
1551239,excourse31,48.0
1551996,RP0105EN,54.0
1551996,TMP0105EN,42.0
1551996,BD0212EN,42.0
1551996,SC0103EN,42.0
1551996,BD0211EN,42.0
1551996,excourse72,42.0
1551996,excourse73,42.0
1552567,TMP0105EN,42.0
1552567,SC0103EN,42.0
1552567,excourse72,42.0
1552567,excourse73,42.0
1553086,ML0122EN,60.0
1553086,RP0105EN,99.0
1553086,GPXX06RFEN,42.0
1553086,CC0271EN,51.0
1553086,BD0145EN,72.0
1553086,DE0205EN,75.0
1553086,CC0210EN,42.0
1553086,PA0103EN,48.0
1553086,HCC104EN,42.0
1553086,TMP0105EN,90.0
1553086,PA0107EN,48.0
1553086,DB0113EN,42.0
1553086,RP0103,51.0
1553086,RP0103EN,51.0
1553086,BD0212EN,90.0
1553086,GPXX0IBEN,66.0
1553086,SECM03EN,42.0
1553086,GPXX0BUBEN,60.0
1553086,TMP0101EN,48.0
1553086,CO0401EN,45.0
1553086,ML0122ENv1,48.0
1553086,BD0151EN,48.0
1553086,TA0106EN,78.0
1553086,GPXX01DCEN,48.0
1553086,GPXX0ZMZEN,48.0
1553086,GPXX01RYEN,42.0
1553086,GPXX0YMEEN,42.0
1553086,GPXX0XFQEN,42.0
1553086,GPXX07REN,42.0
1553086,PA0101EN,48.0
1553086,GPXX0725EN,42.0
1553086,GPXX0MIIEN,42.0
1553086,BD0223EN,48.0
1553086,GPXX06ZLEN,42.0
1553086,GPXX0LLEEN,51.0
1553086,GPXX04V3EN,54.0
1553086,GPXX0D14EN,75.0
1553086,GPXX0NHZEN,42.0
1553086,CO0301EN,42.0
1553086,DJ0101EN,60.0
1553086,DB0111EN,42.0
1553086,DB0115EN,42.0
1553086,DB0151EN,72.0
1553086,GPXX0KHHEN,48.0
1553086,GPXX04P5EN,48.0
1553086,ML0101EN,60.0
1553086,GPXX0M6UEN,72.0
1553086,GPXX097UEN,72.0
1553086,BD0221EN,60.0
1553086,GPXX0TY1EN,69.0
1553086,GPXX0T3CEN,51.0
1553086,GPXX0G31EN,75.0
1553086,CC0150EN,45.0
1553086,GPXX0RQLEN,42.0
1553086,excourse01,42.0
1553086,excourse02,60.0
1553086,excourse03,72.0
1553086,excourse04,60.0
1553086,excourse05,72.0
1553086,excourse06,60.0
1553086,excourse07,42.0
1553086,excourse10,72.0
1553086,excourse11,42.0
1553086,excourse12,54.0
1553086,excourse13,42.0
1553086,excourse14,42.0
1553086,excourse21,60.0
1553086,excourse22,60.0
1553086,excourse31,81.0
1553086,excourse35,48.0
1553086,excourse40,48.0
1553086,excourse42,72.0
1553086,excourse43,45.0
1553086,excourse44,45.0
1553086,excourse49,42.0
1553086,excourse54,48.0
1553086,excourse69,60.0
1553086,excourse70,72.0
1553086,excourse71,72.0
1553086,excourse72,90.0
1553086,excourse73,90.0
1553086,excourse75,63.0
1553490,SW0101EN,51.0
1553490,GPXX0D14EN,48.0
1553558,ML0122EN,45.0
1553558,RP0105EN,51.0
1553558,TMP0105EN,48.0
1553558,BD0212EN,48.0
1553558,GPXX0IBEN,45.0
1553558,SC0103EN,48.0
1553558,TA0106EN,51.0
1553558,ML0101EN,45.0
1553558,excourse21,45.0
1553558,excourse22,45.0
1553558,excourse31,45.0
1553558,excourse72,48.0
1553558,excourse73,48.0
1553769,ML0122EN,48.0
1553769,RP0105EN,66.0
1553769,TMP0105EN,57.0
1553769,BD0212EN,57.0
1553769,GPXX0IBEN,57.0
1553769,SC0103EN,57.0
1553769,TA0106EN,51.0
1553769,DJ0101EN,42.0
1553769,ML0101EN,48.0
1553769,GPXX0TY1EN,45.0
1553769,excourse02,42.0
1553769,excourse21,48.0
1553769,excourse22,48.0
1553769,excourse72,57.0
1553769,excourse73,57.0
1554736,RP0105EN,45.0
1554736,TMP0105EN,45.0
1554736,BD0212EN,45.0
1554736,excourse72,45.0
1554736,excourse73,45.0
1556802,RP0105EN,48.0
1556802,TMP0105EN,48.0
1556802,BD0212EN,48.0
1556802,SC0103EN,48.0
1556802,TA0106EN,45.0
1556802,excourse72,48.0
1556802,excourse73,48.0
1556951,RP0105EN,42.0
1556951,TMP0105EN,42.0
1556951,SC0103EN,42.0
1556951,excourse72,42.0
1556951,excourse73,42.0
1559851,ML0122EN,75.0
1559851,GPXX06RFEN,54.0
1559851,CC0271EN,57.0
1559851,DE0205EN,69.0
1559851,PA0103EN,63.0
1559851,TMP0105EN,135.0
1559851,PA0107EN,63.0
1559851,DB0113EN,54.0
1559851,RP0103,66.0
1559851,RP0103EN,66.0
1559851,GPXX0IBEN,96.0
1559851,SW0201EN,54.0
1559851,GPXX0BUBEN,84.0
1559851,SW0101EN,54.0
1559851,TMP0101EN,69.0
1559851,BD0151EN,63.0
1559851,TA0106EN,111.0
1559851,GPXX01DCEN,63.0
1559851,GPXX0ZMZEN,63.0
1559851,GPXX01RYEN,54.0
1559851,GPXX0YMEEN,48.0
1559851,GPXX0Q8AEN,45.0
1559851,GPXX0XFQEN,54.0
1559851,GPXX07REN,54.0
1559851,GPXX0725EN,54.0
1559851,GPXX0MIIEN,54.0
1559851,GPXX06ZLEN,54.0
1559851,GPXX0LLEEN,57.0
1559851,GPXX0D14EN,63.0
1559851,GPXX0NHZEN,54.0
1559851,DJ0101EN,87.0
1559851,DB0111EN,54.0
1559851,DB0115EN,54.0
1559851,DA0151EN,45.0
1559851,GPXX0KHHEN,63.0
1559851,GPXX04P5EN,63.0
1559851,GPXX0PG8EN,60.0
1559851,ML0101EN,75.0
1559851,GPXX0M6UEN,102.0
1559851,GPXX097UEN,102.0
1559851,GPXX0TY1EN,90.0
1559851,GPXX0T3CEN,57.0
1559851,GPXX0G31EN,69.0
1559851,GPXX0KY1EN,60.0
1559851,GPXX0RQLEN,54.0
1559851,excourse01,54.0
1559851,excourse02,87.0
1559851,excourse03,102.0
1559851,excourse04,81.0
1559851,excourse05,102.0
1559851,excourse06,81.0
1559851,excourse07,54.0
1559851,excourse10,102.0
1559851,excourse11,54.0
1559851,excourse12,66.0
1559851,excourse13,54.0
1559851,excourse14,54.0
1559851,excourse20,45.0
1559851,excourse21,75.0
1559851,excourse22,75.0
1559851,excourse23,45.0
1559851,excourse31,105.0
1559851,excourse35,69.0
1559851,excourse36,45.0
1559851,excourse37,45.0
1559851,excourse38,45.0
1559851,excourse40,69.0
1559851,excourse42,102.0
1559851,excourse49,48.0
1559851,excourse54,69.0
1559851,excourse65,60.0
1559851,excourse67,48.0
1559851,excourse68,48.0
1559851,excourse69,84.0
1559851,excourse70,102.0
1559851,excourse71,102.0
1559851,excourse72,135.0
1559851,excourse73,135.0
1559851,excourse74,48.0
1559851,excourse75,63.0
1559851,excourse76,48.0
1559851,excourse82,45.0
1559851,excourse83,45.0
1559851,excourse84,45.0
1559851,excourse85,45.0
1560486,CC0271EN,50.0
1560486,SECM03EN,56.0
1560486,SW0201EN,77.0
1560486,SW0101EN,77.0
1560486,TA0106EN,51.0
1560486,GPXX0LLEEN,50.0
1560486,BD0135EN,48.0
1560486,BD0133EN,42.0
1560486,GPXX04V3EN,56.0
1560486,GPXX0D14EN,48.0
1560486,GPXX0TY1EN,50.0
1560486,GPXX0T3CEN,50.0
1560486,BD0123EN,48.0
1560486,GPXX0G31EN,48.0
1560486,CC0150EN,59.0
1560486,excourse31,65.0
1560486,excourse43,62.0
1560486,excourse44,62.0
1560486,excourse75,42.0
1562132,ML0122EN,57.0
1562132,GPXX0ZG0EN,42.0
1562132,RP0105EN,51.0
1562132,GPXX0Z2PEN,42.0
1562132,GPXX0SDXEN,42.0
1562132,DE0205EN,54.0
1562132,OS0101EN,42.0
1562132,CC0210EN,51.0
1562132,PA0103EN,45.0
1562132,HCC104EN,51.0
1562132,TMP0105EN,45.0
1562132,PA0107EN,45.0
1562132,BD0212EN,45.0
1562132,GPXX0IBEN,66.0
1562132,TMP0101EN,48.0
1562132,CO0401EN,54.0
1562132,ML0122ENv1,45.0
1562132,BD0151EN,45.0
1562132,TA0106EN,54.0
1562132,GPXX01DCEN,45.0
1562132,GPXX0ZMZEN,45.0
1562132,PA0101EN,45.0
1562132,BD0135EN,54.0
1562132,BD0133EN,48.0
1562132,GPXX04V3EN,63.0
1562132,GPXX0D14EN,78.0
1562132,BD0211EN,45.0
1562132,GPXX0HZ2EN,42.0
1562132,CO0301EN,51.0
1562132,GPXX0HAAEN,42.0
1562132,COM001EN,42.0
1562132,GPXX0KHHEN,45.0
1562132,LB0105ENv1,42.0
1562132,LB0103ENv1,42.0
1562132,GPXX04P5EN,45.0
1562132,ML0101EN,57.0
1562132,GPXX0UMSEN,42.0
1562132,CO0193EN,42.0
1562132,LB0101ENv1,42.0
1562132,GPXX0RL8EN,42.0
1562132,GPXX0TY1EN,48.0
1562132,BD0123EN,54.0
1562132,GPXX0G81EN,42.0
1562132,GPXX0G31EN,54.0
1562132,CC0150EN,54.0
1562132,GPXX0ADEN,42.0
1562132,excourse21,57.0
1562132,excourse22,57.0
1562132,excourse35,48.0
1562132,excourse40,48.0
1562132,excourse43,54.0
1562132,excourse44,54.0
1562132,excourse54,48.0
1562132,excourse72,45.0
1562132,excourse73,45.0
1562132,excourse75,48.0
1562132,excourse88,42.0
1562132,excourse89,42.0
1562132,excourse90,42.0
1562132,excourse92,42.0
1562132,excourse93,42.0
1562418,GPXX0ZG0EN,42.0
1562418,OS0101EN,42.0
1562418,CC0210EN,42.0
1562418,HCC104EN,42.0
1562418,SECM03EN,42.0
1562418,SW0201EN,42.0
1562418,SW0101EN,42.0
1562418,GPXX04V3EN,42.0
1562418,GPXX0UMSEN,42.0
1562418,GPXX0RL8EN,42.0
1562418,GPXX0G81EN,42.0
1562418,CC0150EN,54.0
1562418,GPXX0ADEN,42.0
1562418,excourse43,48.0
1562418,excourse44,48.0
1562418,excourse88,42.0
1562418,excourse89,42.0
1562418,excourse90,42.0
1562418,excourse92,42.0
1562418,excourse93,42.0
1562753,ML0122EN,60.0
1562753,PA0103EN,48.0
1562753,TMP0105EN,48.0
1562753,PA0107EN,48.0
1562753,BD0212EN,48.0
1562753,GPXX0IBEN,66.0
1562753,SW0201EN,45.0
1562753,SW0101EN,45.0
1562753,TMP0101EN,45.0
1562753,ML0122ENv1,48.0
1562753,BD0151EN,48.0
1562753,TA0106EN,60.0
1562753,GPXX01DCEN,48.0
1562753,GPXX0ZMZEN,48.0
1562753,GPXX0D14EN,51.0
1562753,BD0211EN,48.0
1562753,GPXX0KHHEN,48.0
1562753,GPXX04P5EN,48.0
1562753,ML0101EN,60.0
1562753,GPXX0TY1EN,42.0
1562753,excourse21,60.0
1562753,excourse22,60.0
1562753,excourse35,45.0
1562753,excourse40,45.0
1562753,excourse54,45.0
1562753,excourse72,48.0
1562753,excourse73,48.0
1562784,ML0122EN,48.0
1562784,GPXX0IBEN,45.0
1562784,TA0106EN,42.0
1562784,ML0101EN,48.0
1562784,excourse21,48.0
1562784,excourse22,48.0
1563428,RP0105EN,63.0
1563428,CC0271EN,42.0
1563428,BD0145EN,51.0
1563428,DE0205EN,48.0
1563428,TMP0105EN,60.0
1563428,BD0212EN,60.0
1563428,SC0103EN,60.0
1563428,BD0143EN,51.0
1563428,CO0401EN,42.0
1563428,GPXX0LLEEN,42.0
1563428,BD0121EN,51.0
1563428,BD0135EN,48.0
1563428,BD0137EN,48.0
1563428,GPXX0M6UEN,51.0
1563428,GPXX097UEN,51.0
1563428,GPXX0TY1EN,51.0
1563428,GPXX0T3CEN,42.0
1563428,GPXX0G31EN,48.0
1563428,excourse03,51.0
1563428,excourse04,45.0
1563428,excourse05,51.0
1563428,excourse06,45.0
1563428,excourse10,51.0
1563428,excourse31,63.0
1563428,excourse42,51.0
1563428,excourse43,42.0
1563428,excourse44,42.0
1563428,excourse70,51.0
1563428,excourse71,51.0
1563428,excourse72,60.0
1563428,excourse73,60.0
1563448,RP0105EN,54.0
1563448,TMP0105EN,48.0
1563448,SC0103EN,48.0
1563448,excourse72,48.0
1563448,excourse73,48.0
1563922,GPXX0IBEN,42.0
1564083,ML0122EN,54.0
1564083,PA0103EN,42.0
1564083,PA0107EN,42.0
1564083,GPXX0IBEN,60.0
1564083,TMP0101EN,42.0
1564083,ML0122ENv1,42.0
1564083,BD0151EN,42.0
1564083,TA0106EN,42.0
1564083,GPXX01DCEN,42.0
1564083,GPXX0ZMZEN,42.0
1564083,GPXX0D14EN,48.0
1564083,GPXX0KHHEN,42.0
1564083,GPXX04P5EN,42.0
1564083,ML0101EN,54.0
1564083,excourse21,54.0
1564083,excourse22,54.0
1564083,excourse35,42.0
1564083,excourse40,42.0
1564083,excourse54,42.0
1565227,excourse31,51.0
1567305,ML0122EN,42.0
1567305,ML0101EN,42.0
1567305,excourse21,42.0
1567305,excourse22,42.0
1568529,ML0122EN,51.0
1568529,BD0145EN,54.0
1568529,TMP0105EN,75.0
1568529,GPXX0IBEN,60.0
1568529,SC0103EN,75.0
1568529,GPXX0BUBEN,51.0
1568529,TMP0101EN,42.0
1568529,BD0143EN,54.0
1568529,TA0106EN,69.0
1568529,BD0121EN,54.0
1568529,DJ0101EN,45.0
1568529,DB0151EN,54.0
1568529,ML0101EN,51.0
1568529,GPXX0M6UEN,54.0
1568529,GPXX097UEN,54.0
1568529,GPXX0TY1EN,48.0
1568529,excourse02,45.0
1568529,excourse03,54.0
1568529,excourse04,42.0
1568529,excourse05,54.0
1568529,excourse06,42.0
1568529,excourse10,54.0
1568529,excourse21,51.0
1568529,excourse22,51.0
1568529,excourse31,57.0
1568529,excourse35,42.0
1568529,excourse40,42.0
1568529,excourse42,54.0
1568529,excourse54,42.0
1568529,excourse69,51.0
1568529,excourse70,54.0
1568529,excourse71,54.0
1568529,excourse72,75.0
1568529,excourse73,75.0
1569089,ML0122EN,42.0
1569089,RP0105EN,75.0
1569089,CC0271EN,48.0
1569089,TMP0105EN,69.0
1569089,BD0212EN,69.0
1569089,GPXX0IBEN,45.0
1569089,SC0103EN,69.0
1569089,SW0201EN,48.0
1569089,SW0101EN,48.0
1569089,BD0141EN,54.0
1569089,TA0106EN,51.0
1569089,GPXX0LLEEN,48.0
1569089,BD0121EN,54.0
1569089,BD0135EN,48.0
1569089,BD0131EN,54.0
1569089,GPXX04V3EN,42.0
1569089,GPXX0D14EN,45.0
1569089,BD0137EN,48.0
1569089,DJ0101EN,48.0
1569089,ML0101EN,42.0
1569089,GPXX0M6UEN,54.0
1569089,GPXX097UEN,54.0
1569089,GPXX0TY1EN,63.0
1569089,GPXX0T3CEN,48.0
1569089,GPXX0G31EN,48.0
1569089,excourse02,48.0
1569089,excourse03,54.0
1569089,excourse04,45.0
1569089,excourse05,54.0
1569089,excourse06,45.0
1569089,excourse10,54.0
1569089,excourse12,45.0
1569089,excourse21,42.0
1569089,excourse22,42.0
1569089,excourse31,69.0
1569089,excourse42,54.0
1569089,excourse70,54.0
1569089,excourse71,54.0
1569089,excourse72,69.0
1569089,excourse73,69.0
1569709,ML0122EN,48.0
1569709,GPXX0IBEN,45.0
1569709,ML0101EN,48.0
1569709,excourse21,48.0
1569709,excourse22,48.0
1570758,RP0105EN,66.0
1570758,BD0145EN,57.0
1570758,TMP0105EN,66.0
1570758,SC0103EN,66.0
1570758,DB0151EN,57.0
1570758,GPXX0M6UEN,57.0
1570758,GPXX097UEN,57.0
1570758,GPXX0TY1EN,45.0
1570758,excourse03,57.0
1570758,excourse05,57.0
1570758,excourse10,57.0
1570758,excourse31,63.0
1570758,excourse42,57.0
1570758,excourse70,57.0
1570758,excourse71,57.0
1570758,excourse72,66.0
1570758,excourse73,66.0
1571024,ML0122EN,45.0
1571024,GPXX0ZG0EN,45.0
1571024,DE0205EN,45.0
1571024,OS0101EN,45.0
1571024,HCC104EN,51.0
1571024,GPXX0IBEN,42.0
1571024,SW0201EN,69.0
1571024,CO0401EN,54.0
1571024,TA0106EN,42.0
1571024,BD0135EN,45.0
1571024,GPXX04V3EN,60.0
1571024,GPXX0D14EN,60.0
1571024,BD0137EN,45.0
1571024,CO0301EN,51.0
1571024,ML0101EN,45.0
1571024,GPXX0UMSEN,45.0
1571024,GPXX0RL8EN,45.0
1571024,BD0123EN,45.0
1571024,GPXX0G81EN,45.0
1571024,GPXX0G31EN,45.0
1571024,CC0150EN,63.0
1571024,GPXX0ADEN,45.0
1571024,excourse21,45.0
1571024,excourse22,45.0
1571024,excourse43,54.0
1571024,excourse44,54.0
1571024,excourse88,45.0
1571024,excourse89,45.0
1571024,excourse90,45.0
1571024,excourse92,45.0
1571024,excourse93,45.0
1571362,ML0122EN,45.0
1571362,GPXX0ZG0EN,48.0
1571362,DE0205EN,48.0
1571362,OS0101EN,48.0
1571362,HCC104EN,54.0
1571362,GPXX0IBEN,42.0
1571362,SW0201EN,75.0
1571362,CO0401EN,57.0
1571362,TA0106EN,42.0
1571362,BD0135EN,48.0
1571362,BD0133EN,42.0
1571362,GPXX04V3EN,63.0
1571362,GPXX0D14EN,66.0
1571362,BD0137EN,48.0
1571362,CO0301EN,54.0
1571362,ML0101EN,45.0
1571362,GPXX0UMSEN,48.0
1571362,GPXX0RL8EN,48.0
1571362,BD0123EN,48.0
1571362,GPXX0G81EN,48.0
1571362,GPXX0G31EN,48.0
1571362,CC0150EN,66.0
1571362,GPXX0ADEN,48.0
1571362,excourse21,45.0
1571362,excourse22,45.0
1571362,excourse43,57.0
1571362,excourse44,57.0
1571362,excourse75,42.0
1571362,excourse88,48.0
1571362,excourse89,48.0
1571362,excourse90,48.0
1571362,excourse92,48.0
1571362,excourse93,48.0
1573412,ML0122EN,42.0
1573412,GPXX0IBEN,45.0
1573412,ML0101EN,42.0
1573412,excourse21,42.0
1573412,excourse22,42.0
1574295,ML0122EN,42.0
1574295,TA0106EN,42.0
1574295,ML0101EN,42.0
1574295,excourse21,42.0
1574295,excourse22,42.0
1578357,BD0145EN,42.0
1578357,TMP0105EN,57.0
1578357,BD0143EN,42.0
1578357,BD0141EN,42.0
1578357,BD0121EN,42.0
1578357,BD0131EN,42.0
1578357,BD0115EN,42.0
1578357,GPXX0M6UEN,42.0
1578357,GPXX097UEN,42.0
1578357,BD0111EN,42.0
1578357,excourse03,42.0
1578357,excourse05,42.0
1578357,excourse10,42.0
1578357,excourse31,42.0
1578357,excourse42,42.0
1578357,excourse70,42.0
1578357,excourse71,42.0
1578357,excourse72,57.0
1578357,excourse73,57.0
1578415,TMP0105EN,48.0
1578415,SC0103EN,48.0
1578415,excourse72,48.0
1578415,excourse73,48.0
1579117,ML0122EN,42.0
1579117,RP0105EN,51.0
1579117,TMP0105EN,51.0
1579117,BD0212EN,51.0
1579117,GPXX0IBEN,45.0
1579117,SC0103EN,51.0
1579117,TA0106EN,48.0
1579117,ML0101EN,42.0
1579117,excourse21,42.0
1579117,excourse22,42.0
1579117,excourse72,51.0
1579117,excourse73,51.0
1583498,RP0105EN,48.0
1583498,CC0210EN,48.0
1583498,HCC104EN,48.0
1583498,TMP0105EN,45.0
1583498,BD0212EN,45.0
1583498,SECM03EN,48.0
1583498,SC0103EN,45.0
1583498,SW0201EN,66.0
1583498,CO0401EN,48.0
1583498,BD0133EN,42.0
1583498,GPXX04V3EN,60.0
1583498,GPXX0D14EN,60.0
1583498,BD0211EN,45.0
1583498,GPXX0TY1EN,51.0
1583498,BD0123EN,51.0
1583498,GPXX0G31EN,51.0
1583498,CC0150EN,54.0
1583498,excourse31,51.0
1583498,excourse43,48.0
1583498,excourse44,48.0
1583498,excourse72,45.0
1583498,excourse73,45.0
1583498,excourse75,42.0
1585571,ML0201EN,51.0
1585571,GPXX0ZG0EN,51.0
1585571,GPXX0Z2PEN,57.0
1585571,GPXX0SDXEN,57.0
1585571,GPXX0W7KEN,45.0
1585571,GPXX0QR3EN,45.0
1585571,DE0205EN,54.0
1585571,OS0101EN,51.0
1585571,HCC104EN,63.0
1585571,GPXX0A1YEN,45.0
1585571,PHPM002EN,45.0
1585571,GPXX0YXHEN,45.0
1585571,SW0201EN,69.0
1585571,SW0101EN,69.0
1585571,GPXX0KV4EN,45.0
1585571,GPXX0QS6EN,45.0
1585571,GPXX0QJFEN,45.0
1585571,BD0133EN,48.0
1585571,GPXX04V3EN,63.0
1585571,GPXX05P1EN,45.0
1585571,GPXX0D14EN,51.0
1585571,GPXX0G3KEN,45.0
1585571,GPXX0HZ2EN,57.0
1585571,GPXX04TNEN,45.0
1585571,GPXX0IHMEN,45.0
1585571,BD0137EN,54.0
1585571,GPXX0E3QEN,45.0
1585571,GPXX0XV3EN,45.0
1585571,GPXX0HAAEN,57.0
1585571,COM001EN,57.0
1585571,GPXX0T0FEN,45.0
1585571,GPXX0I4FEN,45.0
1585571,GPXX06KEEN,45.0
1585571,GPXX0YBFEN,45.0
1585571,LB0105ENv1,51.0
1585571,GPXX0M7ZEN,45.0
1585571,GPXX07UGEN,45.0
1585571,GPXX0QU9EN,45.0
1585571,SC0101EN,45.0
1585571,GPXX0QTEEN,45.0
1585571,GPXX08WYEN,45.0
1585571,GPXX0UMSEN,51.0
1585571,GPXX0JGFEN,45.0
1585571,CO0193EN,57.0
1585571,GPXX0RL8EN,51.0
1585571,GPXX05LMEN,45.0
1585571,GPXX0BSAEN,45.0
1585571,GPXX0G81EN,51.0
1585571,GPXX0FFCEN,45.0
1585571,GPXX0MP0EN,45.0
1585571,GPXX0G31EN,54.0
1585571,GPXX0JLHEN,45.0
1585571,CC0150EN,69.0
1585571,GPXX0WRDEN,45.0
1585571,GPXX0ADEN,51.0
1585571,excourse43,75.0
1585571,excourse44,75.0
1585571,excourse75,48.0
1585571,excourse88,51.0
1585571,excourse89,51.0
1585571,excourse90,51.0
1585571,excourse92,51.0
1585571,excourse93,51.0
1586085,ML0122EN,51.0
1586085,RP0105EN,78.0
1586085,BD0145EN,57.0
1586085,TMP0105EN,78.0
1586085,GPXX0IBEN,60.0
1586085,GPXX0BUBEN,48.0
1586085,BD0143EN,57.0
1586085,TA0106EN,69.0
1586085,BD0121EN,57.0
1586085,DJ0101EN,48.0
1586085,DB0151EN,57.0
1586085,GPXX0PG8EN,42.0
1586085,ML0101EN,51.0
1586085,GPXX0M6UEN,57.0
1586085,GPXX097UEN,57.0
1586085,GPXX0TY1EN,48.0
1586085,GPXX0KY1EN,42.0
1586085,excourse02,48.0
1586085,excourse03,57.0
1586085,excourse04,48.0
1586085,excourse05,57.0
1586085,excourse06,48.0
1586085,excourse10,57.0
1586085,excourse21,51.0
1586085,excourse22,51.0
1586085,excourse31,57.0
1586085,excourse42,57.0
1586085,excourse65,42.0
1586085,excourse69,48.0
1586085,excourse70,57.0
1586085,excourse71,57.0
1586085,excourse72,78.0
1586085,excourse73,78.0
1586186,BD0145EN,57.0
1586186,TMP0105EN,66.0
1586186,SC0103EN,66.0
1586186,BD0143EN,57.0
1586186,BD0121EN,57.0
1586186,GPXX0M6UEN,57.0
1586186,GPXX097UEN,57.0
1586186,excourse03,57.0
1586186,excourse05,57.0
1586186,excourse10,57.0
1586186,excourse31,57.0
1586186,excourse42,57.0
1586186,excourse70,57.0
1586186,excourse71,57.0
1586186,excourse72,66.0
1586186,excourse73,66.0
1586600,BD0145EN,42.0
1586600,TMP0105EN,66.0
1586600,GPXX0IBEN,51.0
1586600,SC0103EN,66.0
1586600,BD0143EN,42.0
1586600,BD0141EN,42.0
1586600,TA0106EN,48.0
1586600,BD0121EN,42.0
1586600,BD0131EN,42.0
1586600,BD0115EN,42.0
1586600,DJ0101EN,45.0
1586600,DB0151EN,42.0
1586600,GPXX0PG8EN,42.0
1586600,GPXX0M6UEN,42.0
1586600,GPXX097UEN,42.0
1586600,GPXX0TY1EN,45.0
1586600,GPXX0KY1EN,42.0
1586600,excourse02,45.0
1586600,excourse03,42.0
1586600,excourse05,42.0
1586600,excourse10,42.0
1586600,excourse31,42.0
1586600,excourse42,42.0
1586600,excourse65,42.0
1586600,excourse70,42.0
1586600,excourse71,42.0
1586600,excourse72,66.0
1586600,excourse73,66.0
1587371,TA0106EN,42.0
1588188,ML0122EN,54.0
1588188,RP0105EN,45.0
1588188,PA0103EN,42.0
1588188,TMP0105EN,45.0
1588188,PA0107EN,42.0
1588188,BD0212EN,45.0
1588188,GPXX0IBEN,57.0
1588188,SC0103EN,45.0
1588188,SW0201EN,48.0
1588188,SW0101EN,48.0
1588188,BD0151EN,42.0
1588188,TA0106EN,57.0
1588188,GPXX01DCEN,42.0
1588188,GPXX0ZMZEN,42.0
1588188,GPXX0D14EN,48.0
1588188,GPXX0KHHEN,42.0
1588188,GPXX04P5EN,42.0
1588188,ML0101EN,54.0
1588188,GPXX0TY1EN,42.0
1588188,excourse21,54.0
1588188,excourse22,54.0
1588188,excourse31,42.0
1588188,excourse72,45.0
1588188,excourse73,45.0
1589197,RP0105EN,48.0
1589197,BD0145EN,45.0
1589197,TMP0105EN,48.0
1589197,BD0212EN,48.0
1589197,SC0103EN,48.0
1589197,BD0143EN,45.0
1589197,BD0121EN,45.0
1589197,GPXX0M6UEN,45.0
1589197,GPXX097UEN,45.0
1589197,excourse03,45.0
1589197,excourse05,45.0
1589197,excourse10,45.0
1589197,excourse31,45.0
1589197,excourse42,45.0
1589197,excourse70,45.0
1589197,excourse71,45.0
1589197,excourse72,48.0
1589197,excourse73,48.0
1589865,ML0122EN,48.0
1589865,RP0105EN,63.0
1589865,TMP0105EN,57.0
1589865,BD0212EN,57.0
1589865,GPXX0IBEN,54.0
1589865,SC0103EN,57.0
1589865,TA0106EN,54.0
1589865,ML0101EN,48.0
1589865,excourse04,42.0
1589865,excourse06,42.0
1589865,excourse21,48.0
1589865,excourse22,48.0
1589865,excourse72,57.0
1589865,excourse73,57.0
1590862,RP0105EN,54.0
1590862,TMP0105EN,48.0
1590862,BD0212EN,48.0
1590862,SC0103EN,48.0
1590862,TA0106EN,42.0
1590862,BD0211EN,48.0
1590862,excourse72,48.0
1590862,excourse73,48.0
1593601,ML0122EN,54.0
1593601,GPXX0ZG0EN,42.0
1593601,RP0105EN,60.0
1593601,DE0205EN,51.0
1593601,OS0101EN,42.0
1593601,PA0103EN,42.0
1593601,TMP0105EN,57.0
1593601,PA0107EN,42.0
1593601,BD0212EN,57.0
1593601,GPXX0IBEN,60.0
1593601,SW0201EN,57.0
1593601,CO0401EN,42.0
1593601,ML0122ENv1,42.0
1593601,BD0151EN,42.0
1593601,TA0106EN,60.0
1593601,GPXX01DCEN,42.0
1593601,GPXX0ZMZEN,42.0
1593601,BD0135EN,51.0
1593601,BD0133EN,48.0
1593601,GPXX04V3EN,51.0
1593601,GPXX0D14EN,60.0
1593601,BD0137EN,51.0
